Season,Team,WinPercent
E,613,0.586206897
E,614,0.32
E,615,0.8
E,616,0.357142857
E,617,0.266666667
E,618,0
E,619,0.035714286
E,620,0.37037037
E,621,0.24
E,622,0.333333333
E,623,0.7
E,624,0.310344828
E,625,0.714285714
E,626,0.709677419
E,627,0.666666667
E,628,0.466666667
E,629,0.870967742
E,630,0
E,631,0.25
E,632,0.516129032
E,633,0.269230769
E,634,0.592592593
E,635,0.689655172
E,636,0.709677419
E,637,0.321428571
E,638,0
E,639,0.730769231
E,640,0.7
E,641,0.392857143
E,642,0.785714286
E,643,0.5
E,644,0.222222222
E,645,0.416666667
E,646,0
E,647,0.814814815
E,648,0.269230769
E,649,0
E,650,0.724137931
E,651,0.620689655
E,652,0
E,653,0.25
E,654,0.5
E,655,0.838709677
E,656,0
E,657,0.766666667
E,658,0.444444444
E,659,0.5
E,660,0.535714286
E,661,0.678571429
E,662,0.727272727
E,663,0.516129032
E,664,0.222222222
E,665,0.413793103
E,666,0.466666667
E,667,0.322580645
E,668,0.677419355
E,669,0.5
E,670,0.535714286
E,671,0.787878788
E,672,0.5
E,673,0.428571429
E,674,0.551724138
E,675,0.466666667
E,676,0.6
E,677,0.518518519
E,678,0.6875
E,679,0.428571429
E,680,0.576923077
E,681,0.32
E,682,0.25
E,683,0.172413793
E,684,0
E,685,0.222222222
E,686,0.310344828
E,687,0.709677419
E,688,0
E,689,0
E,690,0.444444444
E,691,0
E,692,0.777777778
E,693,0.5
E,694,0
E,695,0.586206897
E,696,0
E,697,0
E,698,0.366666667
E,699,0.285714286
E,700,0.107142857
E,701,0.551724138
E,702,0.7
E,703,0.379310345
E,704,0.586206897
E,705,0.346153846
E,706,0
E,707,0.428571429
E,708,0.580645161
E,709,0
E,710,0
E,711,0.259259259
E,712,0.25
E,713,0.642857143
E,714,0.482758621
E,715,0.166666667
E,716,0.535714286
E,717,0.5625
E,718,0.413793103
E,719,0.606060606
E,720,0.785714286
E,721,0.8125
E,722,0.793103448
E,723,0.366666667
E,724,0.413793103
E,725,0.75
E,726,0.428571429
E,727,0.357142857
E,728,0.75
E,729,0.5
E,730,0.75
E,731,0.464285714
E,732,0.307692308
E,733,0.481481481
E,734,0.230769231
E,735,0
E,736,0.642857143
E,737,0.344827586
E,738,0.689655172
E,739,0.62962963
E,740,0.62962963
E,741,0.166666667
E,742,0.12
E,743,0.6
E,744,0.533333333
E,745,0.586206897
E,746,0.5
E,747,0.606060606
E,748,0
E,749,0.612903226
E,750,0.107142857
E,751,0.740740741
E,752,0.666666667
E,753,0.678571429
E,754,0.148148148
E,755,0.666666667
E,756,0.423076923
E,757,0.461538462
E,758,0.6
E,759,0
E,760,0
E,761,0.32
E,762,0.785714286
E,763,0
E,764,0.689655172
E,765,0.16
E,766,0.741935484
E,767,0.714285714
E,768,0.666666667
E,769,0.46875
E,770,0
E,771,0.566666667
E,772,0.586206897
E,773,0.592592593
E,774,0.518518519
E,775,0.7
E,776,0.586206897
E,777,0.357142857
E,778,0.774193548
E,779,0.448275862
E,780,0.59375
E,781,0.259259259
E,782,0.178571429
E,783,0.892857143
E,784,0.444444444
E,785,0.206896552
E,786,0.827586207
E,787,0.458333333
E,788,0.548387097
E,789,0.838709677
E,790,0.793103448
E,791,0.24137931
E,792,0.538461538
E,793,0.741935484
E,794,0.285714286
E,795,0.37037037
E,796,0.428571429
E,797,0.296296296
E,798,0.580645161
E,799,0.392857143
E,800,0.592592593
E,801,0.666666667
E,802,0.878787879
E,803,0.4
E,804,0.48
E,805,0.5
E,806,0
E,807,0.461538462
E,808,0
E,809,0.419354839
E,810,0.633333333
E,811,0.757575758
E,812,0.653846154
E,813,0.357142857
E,814,0.344827586
E,815,0.518518519
E,816,0.6
E,817,0.766666667
E,818,0.533333333
E,819,0.52
E,820,0.5
E,821,0.714285714
E,822,0.827586207
E,823,0
E,824,0.464285714
E,825,0.5
E,826,0.586206897
E,827,0.655172414
E,828,0.571428571
E,829,0.612903226
E,830,0.633333333
E,831,0.516129032
E,832,0.08
E,833,0.44
E,834,0.214285714
E,835,0.379310345
E,836,0.357142857
E,837,0
E,838,0.384615385
E,839,0.548387097
E,840,0.310344828
E,841,0.214285714
E,842,0.6
E,843,0.5
E,844,0.466666667
E,845,0.5
E,846,0.392857143
E,847,0.37037037
E,848,0.692307692
E,849,0.580645161
E,850,0.428571429
E,851,0.392857143
E,852,0.6
E,853,0.64516129
E,854,0.259259259
E,855,0.407407407
E,856,0
F,501,0
F,502,0.275862069
F,503,0.428571429
F,504,0.677419355
F,505,0.607142857
F,506,0.733333333
F,507,0.192307692
F,508,0.5
F,509,0.259259259
F,510,0.310344828
F,511,0.75862069
F,512,0.448275862
F,513,0.592592593
F,514,0.074074074
F,515,0.666666667
F,516,0.551724138
F,517,0.28
F,518,0.566666667
F,519,0.666666667
F,520,0.571428571
F,521,0.607142857
F,522,0.4
F,523,0.344827586
F,524,0
F,525,0.416666667
F,526,0.517241379
F,527,0.866666667
F,528,0.5
F,529,0.481481481
F,530,0.620689655
F,531,0.555555556
F,532,0
F,533,0.444444444
F,534,0.142857143
F,535,0.766666667
F,536,0.75
F,537,0.692307692
F,538,0.269230769
F,539,0.666666667
F,540,0.25
F,541,0.64516129
F,542,0
F,543,0.208333333
F,544,0.5
F,545,0.296296296
F,546,0.677419355
F,547,0.535714286
F,548,0.148148148
F,549,0.71875
F,550,0.5
F,551,0.387096774
F,552,0.59375
F,553,0.285714286
F,554,0.75
F,555,0.4
F,556,0.482758621
F,557,0.5
F,558,0.4
F,559,0.620689655
F,560,0.464285714
F,561,0.230769231
F,562,0.774193548
F,563,0
F,564,0.148148148
F,565,0.689655172
F,566,0.12
F,567,0.269230769
F,568,0.413793103
F,569,0.612903226
F,570,0.666666667
F,571,0.464285714
F,572,0.307692308
F,573,0.357142857
F,574,0.677419355
F,575,0.428571429
F,576,0.555555556
F,577,0.878787879
F,578,0.3
F,579,0.678571429
F,580,0.173913043
F,581,0.107142857
F,582,0.576923077
F,583,0.481481481
F,584,0
F,585,0.259259259
F,586,0.6
F,587,0.448275862
F,588,0.464285714
F,589,0.428571429
F,590,0.233333333
F,591,0
F,592,0.793103448
F,593,0.214285714
F,594,0.25
F,595,0.275862069
F,596,0.413793103
F,597,0.806451613
F,598,0.36
F,599,0.4375
F,600,0.464285714
F,601,0.142857143
F,602,0.620689655
F,603,0.766666667
F,604,0.533333333
F,605,0.870967742
F,606,0.586206897
F,607,0.793103448
F,608,0.307692308
F,609,0
F,610,0.8
F,611,0.142857143
F,612,0.538461538
F,613,0.566666667
F,614,0.2
F,615,0.866666667
F,616,0.75862069
F,617,0.310344828
F,618,0
F,619,0.357142857
F,620,0.16
F,621,0.461538462
F,622,0.392857143
F,623,0.774193548
F,624,0.724137931
F,625,0.636363636
F,626,0.64516129
F,627,0.677419355
F,628,0.666666667
F,629,0.827586207
F,630,0
F,631,0.333333333
F,632,0.24137931
F,633,0.62962963
F,634,0.321428571
F,635,0.413793103
F,636,0.785714286
F,637,0.379310345
F,638,0
F,639,0.709677419
F,640,0.709677419
F,641,0.413793103
F,642,0.384615385
F,643,0.307692308
F,644,0.428571429
F,645,0.4
F,646,0.5
F,647,0.566666667
F,648,0.428571429
F,649,0
F,650,0.571428571
F,651,0.387096774
F,652,0.296296296
F,653,0.206896552
F,654,0.25
F,655,0.448275862
F,656,0
F,657,0.607142857
F,658,0.482758621
F,659,0.566666667
F,660,0.517241379
F,661,0.64
F,662,0.677419355
F,663,0.5
F,664,0.724137931
F,665,0.428571429
F,666,0.533333333
F,667,0.464285714
F,668,0.571428571
F,669,0.515151515
F,670,0.357142857
F,671,0.857142857
F,672,0.153846154
F,673,0.551724138
F,674,0.78125
F,675,0.571428571
F,676,0.612903226
F,677,0.466666667
F,678,0.448275862
F,679,0.7
F,680,0.36
F,681,0.517241379
F,682,0.384615385
F,683,0.206896552
F,684,0.130434783
F,685,0.64
F,686,0.25
F,687,0.571428571
F,688,0
F,689,0
F,690,0.148148148
F,691,0
F,692,0.586206897
F,693,0.413793103
F,694,0
F,695,0.448275862
F,696,0
F,697,0
F,698,0.448275862
F,699,0.333333333
F,700,0.25
F,701,0.6
F,702,0.481481481
F,703,0.571428571
F,704,0.535714286
F,705,0.481481481
F,706,0
F,707,0.413793103
F,708,0.806451613
F,709,0
F,710,0
F,711,0.076923077
F,712,0.344827586
F,713,0.481481481
F,714,0.2
F,715,0.366666667
F,716,0.6
F,717,0.678571429
F,718,0.423076923
F,719,0.620689655
F,720,0.666666667
F,721,0.8125
F,722,0.678571429
F,723,0.433333333
F,724,0.269230769
F,725,0.5
F,726,0.310344828
F,727,0.555555556
F,728,0.413793103
F,729,0.633333333
F,730,0.724137931
F,731,0.580645161
F,732,0.346153846
F,733,0.307692308
F,734,0.185185185
F,735,0
F,736,0.6
F,737,0.689655172
F,738,0.517241379
F,739,0.192307692
F,740,0.642857143
F,741,0.24137931
F,742,0.466666667
F,743,0.777777778
F,744,0.571428571
F,745,0.24137931
F,746,0.407407407
F,747,0.59375
F,748,0
F,749,0.517241379
F,750,0.25
F,751,0.518518519
F,752,0.517241379
F,753,0.535714286
F,754,0.481481481
F,755,0.357142857
F,756,0.44
F,757,0.444444444
F,758,0.612903226
F,759,0
F,760,0
F,761,0.25
F,762,0.571428571
F,763,0
F,764,0.533333333
F,765,0.291666667
F,766,0.633333333
F,767,0.586206897
F,768,0.666666667
F,769,0.517241379
F,770,0
F,771,0.580645161
F,772,0.724137931
F,773,0.407407407
F,774,0.821428571
F,775,0.620689655
F,776,0.620689655
F,777,0.333333333
F,778,0.482758621
F,779,0.806451613
F,780,0.548387097
F,781,0.035714286
F,782,0.142857143
F,783,0.931034483
F,784,0.571428571
F,785,0.52173913
F,786,0.75
F,787,0.461538462
F,788,0.633333333
F,789,0.636363636
F,790,0.6875
F,791,0.296296296
F,792,0.653846154
F,793,0.757575758
F,794,0.333333333
F,795,0.423076923
F,796,0.321428571
F,797,0.28
F,798,0.677419355
F,799,0.413793103
F,800,0.6
F,801,0.25
F,802,0.65625
F,803,0.32
F,804,0.24137931
F,805,0.548387097
F,806,0
F,807,0.857142857
F,808,0.291666667
F,809,0.24137931
F,810,0.724137931
F,811,0.535714286
F,812,0.346153846
F,813,0.620689655
F,814,0.5
F,815,0.620689655
F,816,0.655172414
F,817,0.518518519
F,818,0.689655172
F,819,0.423076923
F,820,0.464285714
F,821,0.592592593
F,822,0.833333333
F,823,0
F,824,0.724137931
F,825,0.533333333
F,826,0.733333333
F,827,0.5
F,828,0.413793103
F,829,0.6
F,830,0.714285714
F,831,0.296296296
F,832,0.269230769
F,833,0.172413793
F,834,0.185185185
F,835,0.785714286
F,836,0.25
F,837,0
F,838,0.551724138
F,839,0.655172414
F,840,0.310344828
F,841,0.428571429
F,842,0.5
F,843,0.607142857
F,844,0.392857143
F,845,0.518518519
F,846,0.321428571
F,847,0.392857143
F,848,0.586206897
F,849,0.642857143
F,850,0.333333333
F,851,0.607142857
F,852,0.689655172
F,853,0.75
F,854,0.37037037
F,855,0.607142857
F,856,0
G,501,0
G,502,0.321428571
G,503,0.3
G,504,0.787878788
G,505,0.62962963
G,506,0.6
G,507,0.285714286
G,508,0.689655172
G,509,0.6
G,510,0.307692308
G,511,0.709677419
G,512,0.5
G,513,0.592592593
G,514,0.071428571
G,515,0.482758621
G,516,0.448275862
G,517,0.384615385
G,518,0.428571429
G,519,0.379310345
G,520,0.64516129
G,521,0.428571429
G,522,0.392857143
G,523,0.413793103
G,524,0.321428571
G,525,0.44
G,526,0.413793103
G,527,0.64516129
G,528,0.709677419
G,529,0.741935484
G,530,0.310344828
G,531,0.615384615
G,532,0
G,533,0.448275862
G,534,0.4
G,535,0.833333333
G,536,0.592592593
G,537,0.296296296
G,538,0.538461538
G,539,0.733333333
G,540,0.269230769
G,541,0.333333333
G,542,0
G,543,0.434782609
G,544,0.870967742
G,545,0.37037037
G,546,0.620689655
G,547,0.5
G,548,0.037037037
G,549,0.909090909
G,550,0.52
G,551,0.433333333
G,552,0.428571429
G,553,0.285714286
G,554,0.714285714
G,555,0.576923077
G,556,0.5
G,557,0.379310345
G,558,0.384615385
G,559,0.8
G,560,0.166666667
G,561,0.153846154
G,562,0.733333333
G,563,0
G,564,0.153846154
G,565,0.407407407
G,566,0.269230769
G,567,0.307692308
G,568,0.666666667
G,569,0.666666667
G,570,0.466666667
G,571,0.551724138
G,572,0.259259259
G,573,0.321428571
G,574,0.6
G,575,0.482758621
G,576,0.5
G,577,0.90625
G,578,0.321428571
G,579,0.428571429
G,580,0.166666667
G,581,0.172413793
G,582,0.535714286
G,583,0.357142857
G,584,0
G,585,0.407407407
G,586,0.6
G,587,0.25
G,588,0.137931034
G,589,0.413793103
G,590,0.620689655
G,591,0
G,592,0.733333333
G,593,0.321428571
G,594,0.310344828
G,595,0.413793103
G,596,0.285714286
G,597,0.575757576
G,598,0.481481481
G,599,0.428571429
G,600,0.538461538
G,601,0.619047619
G,602,0.678571429
G,603,0.620689655
G,604,0.7
G,605,0.655172414
G,606,0.483870968
G,607,0.903225806
G,608,0.296296296
G,609,0
G,610,0.806451613
G,611,0.4375
G,612,0.538461538
G,613,0.84375
G,614,0.321428571
G,615,0.375
G,616,0.5625
G,617,0.548387097
G,618,0
G,619,0.580645161
G,620,0.296296296
G,621,0.32
G,622,0.580645161
G,623,0.75
G,624,0.548387097
G,625,0.633333333
G,626,0.214285714
G,627,0.433333333
G,628,0.558823529
G,629,0.387096774
G,630,0.125
G,631,0.464285714
G,632,0.321428571
G,633,0.571428571
G,634,0.448275862
G,635,0.482758621
G,636,0.9
G,637,0.448275862
G,638,0
G,639,0.838709677
G,640,0.678571429
G,641,0.46875
G,642,0.5
G,643,0.517241379
G,644,0.148148148
G,645,0.111111111
G,646,0.16
G,647,0.413793103
G,648,0.185185185
G,649,0
G,650,0.666666667
G,651,0.6
G,652,0.285714286
G,653,0.178571429
G,654,0.566666667
G,655,0.548387097
G,656,0
G,657,0.4
G,658,0.714285714
G,659,0.678571429
G,660,0.8125
G,661,0.464285714
G,662,0.866666667
G,663,0.448275862
G,664,0.714285714
G,665,0.379310345
G,666,0.7
G,667,0.178571429
G,668,0.774193548
G,669,0.419354839
G,670,0.379310345
G,671,0.633333333
G,672,0.464285714
G,673,0.586206897
G,674,0.655172414
G,675,0.787878788
G,676,0.65625
G,677,0.607142857
G,678,0.53125
G,679,0.6
G,680,0.5
G,681,0.653846154
G,682,0.576923077
G,683,0.107142857
G,684,0.148148148
G,685,0.407407407
G,686,0.111111111
G,687,0.586206897
G,688,0
G,689,0
G,690,0.428571429
G,691,0
G,692,0.310344828
G,693,0.37037037
G,694,0
G,695,0.6875
G,696,0
G,697,0
G,698,0.464285714
G,699,0.551724138
G,700,0.37037037
G,701,0.551724138
G,702,0.620689655
G,703,0.5
G,704,0.5625
G,705,0.038461538
G,706,0
G,707,0.344827586
G,708,0.285714286
G,709,0
G,710,0
G,711,0.481481481
G,712,0.25
G,713,0.461538462
G,714,0.482758621
G,715,0.551724138
G,716,0.4
G,717,0.666666667
G,718,0.551724138
G,719,0.607142857
G,720,0.766666667
G,721,0.870967742
G,722,0.741935484
G,723,0.448275862
G,724,0.566666667
G,725,0.733333333
G,726,0.37037037
G,727,0.642857143
G,728,0.806451613
G,729,0.25
G,730,0.724137931
G,731,0.84375
G,732,0.2
G,733,0.407407407
G,734,0.321428571
G,735,0
G,736,0.576923077
G,737,0.483870968
G,738,0.419354839
G,739,0.466666667
G,740,0.466666667
G,741,0.285714286
G,742,0.344827586
G,743,0.59375
G,744,0.607142857
G,745,0.4
G,746,0.6
G,747,0.482758621
G,748,0
G,749,0.787878788
G,750,0.285714286
G,751,0.5
G,752,0.517241379
G,753,0.518518519
G,754,0.64516129
G,755,0.444444444
G,756,0.310344828
G,757,0.655172414
G,758,0.444444444
G,759,0.076923077
G,760,0
G,761,0.230769231
G,762,0.153846154
G,763,0
G,764,0.379310345
G,765,0.444444444
G,766,0.470588235
G,767,0.517241379
G,768,0.192307692
G,769,0.548387097
G,770,0
G,771,0.612903226
G,772,0.346153846
G,773,0.269230769
G,774,0.36
G,775,0.586206897
G,776,0.620689655
G,777,0.222222222
G,778,0.64516129
G,779,0.620689655
G,780,0.483870968
G,781,0.285714286
G,782,0.142857143
G,783,0.678571429
G,784,0.36
G,785,0.214285714
G,786,0.64516129
G,787,0.4
G,788,0.482758621
G,789,0.517241379
G,790,0.466666667
G,791,0.346153846
G,792,0.777777778
G,793,0.64516129
G,794,0.266666667
G,795,0.407407407
G,796,0.741935484
G,797,0.44
G,798,0.533333333
G,799,0.379310345
G,800,0.642857143
G,801,0.464285714
G,802,0.806451613
G,803,0.615384615
G,804,0.392857143
G,805,0.433333333
G,806,0
G,807,0.666666667
G,808,0.28
G,809,0.571428571
G,810,0.633333333
G,811,0.655172414
G,812,0.612903226
G,813,0.689655172
G,814,0.461538462
G,815,0.666666667
G,816,0.709677419
G,817,0.666666667
G,818,0.709677419
G,819,0.423076923
G,820,0.655172414
G,821,0.703703704
G,822,0.75862069
G,823,0
G,824,0.290322581
G,825,0.65625
G,826,0.774193548
G,827,0.533333333
G,828,0.724137931
G,829,0.586206897
G,830,0.607142857
G,831,0.357142857
G,832,0.28
G,833,0.333333333
G,834,0.384615385
G,835,0.896551724
G,836,0.566666667
G,837,0
G,838,0.678571429
G,839,0.625
G,840,0.357142857
G,841,0.222222222
G,842,0.592592593
G,843,0.259259259
G,844,0.3
G,845,0.5
G,846,0.5
G,847,0.321428571
G,848,0.607142857
G,849,0.586206897
G,850,0.28
G,851,0.607142857
G,852,0.714285714
G,853,0.833333333
G,854,0.689655172
G,855,0.148148148
G,856,0
H,501,0
H,502,0.428571429
H,503,0.481481481
H,504,0.607142857
H,505,0.269230769
H,506,0.464285714
H,507,0.25
H,508,0.424242424
H,509,0.533333333
H,510,0.615384615
H,511,0.892857143
H,512,0.620689655
H,513,0.571428571
H,514,0.142857143
H,515,0.321428571
H,516,0.423076923
H,517,0.12
H,518,0.633333333
H,519,0.740740741
H,520,0.433333333
H,521,0.5
H,522,0.571428571
H,523,0.266666667
H,524,0.518518519
H,525,0.653846154
H,526,0.428571429
H,527,0.620689655
H,528,0.666666667
H,529,0.407407407
H,530,0.379310345
H,531,0.607142857
H,532,0
H,533,0.464285714
H,534,0.178571429
H,535,0.827586207
H,536,0.741935484
H,537,0.793103448
H,538,0.517241379
H,539,0.724137931
H,540,0.153846154
H,541,0.357142857
H,542,0
H,543,0.416666667
H,544,0.535714286
H,545,0.461538462
H,546,0.448275862
H,547,0.678571429
H,548,0.1
H,549,0.607142857
H,550,0.166666667
H,551,0.535714286
H,552,0.266666667
H,553,0.423076923
H,554,0.75862069
H,555,0.461538462
H,556,0.64516129
H,557,0.566666667
H,558,0.074074074
H,559,0.7
H,560,0.392857143
H,561,0.307692308
H,562,0.878787879
H,563,0
H,564,0.344827586
H,565,0.464285714
H,566,0.392857143
H,567,0.269230769
H,568,0.583333333
H,569,0.827586207
H,570,0.517241379
H,571,0.555555556
H,572,0.53125
H,573,0.571428571
H,574,0.586206897
H,575,0.285714286
H,576,0.620689655
H,577,0.8
H,578,0.3
H,579,0.464285714
H,580,0.291666667
H,581,0.461538462
H,582,0.586206897
H,583,0.4
H,584,0
H,585,0.4
H,586,0.62962963
H,587,0.428571429
H,588,0.517241379
H,589,0.633333333
H,590,0.222222222
H,591,0
H,592,0.774193548
H,593,0.586206897
H,594,0.25
H,595,0.482758621
H,596,0.071428571
H,597,0.714285714
H,598,0.392857143
H,599,0.413793103
H,600,0.5
H,601,0.142857143
H,602,0.571428571
H,603,0.517241379
H,604,0.703703704
H,605,0.464285714
H,606,0.5
H,607,0.741935484
H,608,0.357142857
H,609,0
H,610,0.633333333
H,611,0.535714286
H,612,0.423076923
H,613,0.620689655
H,614,0.259259259
H,615,0.275862069
H,616,0.862068966
H,617,0.285714286
H,618,0
H,619,0.433333333
H,620,0.444444444
H,621,0.481481481
H,622,0.724137931
H,623,0.8
H,624,0.275862069
H,625,0.625
H,626,0.225806452
H,627,0.586206897
H,628,0.551724138
H,629,0.535714286
H,630,0.310344828
H,631,0.59375
H,632,0.357142857
H,633,0.428571429
H,634,0.655172414
H,635,0.413793103
H,636,0.766666667
H,637,0.433333333
H,638,0
H,639,0.689655172
H,640,0.90625
H,641,0.413793103
H,642,0.407407407
H,643,0.461538462
H,644,0.538461538
H,645,0.482758621
H,646,0.230769231
H,647,0.153846154
H,648,0.321428571
H,649,0
H,650,0.4
H,651,0.8
H,652,0.366666667
H,653,0.142857143
H,654,0.483870968
H,655,0.677419355
H,656,0
H,657,0.428571429
H,658,0.793103448
H,659,0.448275862
H,660,0.821428571
H,661,0.464285714
H,662,0.678571429
H,663,0.357142857
H,664,0.481481481
H,665,0.178571429
H,666,0.793103448
H,667,0.785714286
H,668,0.392857143
H,669,0.444444444
H,670,0.566666667
H,671,0.612903226
H,672,0.5
H,673,0.571428571
H,674,0.482758621
H,675,0.7
H,676,0.677419355
H,677,0.310344828
H,678,0.586206897
H,679,0.535714286
H,680,0.428571429
H,681,0.36
H,682,0.653846154
H,683,0.24137931
H,684,0.230769231
H,685,0.518518519
H,686,0.407407407
H,687,0.555555556
H,688,0
H,689,0
H,690,0.548387097
H,691,0
H,692,0.269230769
H,693,0.038461538
H,694,0
H,695,0.6
H,696,0
H,697,0
H,698,0.379310345
H,699,0.566666667
H,700,0.178571429
H,701,0.333333333
H,702,0.678571429
H,703,0.481481481
H,704,0.586206897
H,705,0.074074074
H,706,0
H,707,0.482758621
H,708,0.53125
H,709,0
H,710,0
H,711,0.192307692
H,712,0.482758621
H,713,0.5
H,714,0.37037037
H,715,0.413793103
H,716,0.222222222
H,717,0.709677419
H,718,0.576923077
H,719,0.466666667
H,720,0.548387097
H,721,0.8
H,722,0.689655172
H,723,0.444444444
H,724,0.62962963
H,725,0.71875
H,726,0.444444444
H,727,0.428571429
H,728,0.814814815
H,729,0.25
H,730,0.535714286
H,731,0.866666667
H,732,0.37037037
H,733,0.16
H,734,0.586206897
H,735,0
H,736,0.576923077
H,737,0.551724138
H,738,0.642857143
H,739,0.571428571
H,740,0.333333333
H,741,0.620689655
H,742,0.62962963
H,743,0.535714286
H,744,0.428571429
H,745,0.346153846
H,746,0.428571429
H,747,0.666666667
H,748,0
H,749,0.8
H,750,0.25
H,751,0.777777778
H,752,0.444444444
H,753,0.607142857
H,754,0.518518519
H,755,0.5
H,756,0.192307692
H,757,0.580645161
H,758,0.444444444
H,759,0.111111111
H,760,0
H,761,0.36
H,762,0.321428571
H,763,0
H,764,0.586206897
H,765,0.703703704
H,766,0.655172414
H,767,0.566666667
H,768,0.461538462
H,769,0.428571429
H,770,0
H,771,0.5
H,772,0.448275862
H,773,0.259259259
H,774,0.346153846
H,775,0.481481481
H,776,0.466666667
H,777,0.5
H,778,0.551724138
H,779,0.793103448
H,780,0.551724138
H,781,0.482758621
H,782,0.344827586
H,783,0.741935484
H,784,0.230769231
H,785,0.423076923
H,786,0.827586207
H,787,0.423076923
H,788,0.321428571
H,789,0.5
H,790,0.607142857
H,791,0.04
H,792,0.586206897
H,793,0.785714286
H,794,0.5
H,795,0.555555556
H,796,0.6
H,797,0.416666667
H,798,0.448275862
H,799,0.142857143
H,800,0.833333333
H,801,0.5
H,802,0.709677419
H,803,0.230769231
H,804,0.6
H,805,0.6
H,806,0
H,807,0.678571429
H,808,0.217391304
H,809,0.64516129
H,810,0.344827586
H,811,0.678571429
H,812,0.407407407
H,813,0.259259259
H,814,0.448275862
H,815,0.214285714
H,816,0.8
H,817,0.677419355
H,818,0.433333333
H,819,0.518518519
H,820,0.346153846
H,821,0.766666667
H,822,0.733333333
H,823,0
H,824,0.172413793
H,825,0.642857143
H,826,0.64516129
H,827,0.379310345
H,828,0.655172414
H,829,0.5
H,830,0.482758621
H,831,0.379310345
H,832,0.296296296
H,833,0.25
H,834,0.192307692
H,835,0.741935484
H,836,0.655172414
H,837,0
H,838,0.677419355
H,839,0.827586207
H,840,0.37037037
H,841,0.259259259
H,842,0.862068966
H,843,0.482758621
H,844,0.321428571
H,845,0.766666667
H,846,0.620689655
H,847,0.428571429
H,848,0.642857143
H,849,0.75862069
H,850,0.4
H,851,0.333333333
H,852,0.655172414
H,853,0.833333333
H,854,0.5
H,855,0.259259259
H,856,0
I,501,0
I,502,0.785714286
I,503,0.464285714
I,504,0.586206897
I,505,0.448275862
I,506,0.533333333
I,507,0.178571429
I,508,0.379310345
I,509,0.580645161
I,510,0.275862069
I,511,0.689655172
I,512,0.37037037
I,513,0.538461538
I,514,0.037037037
I,515,0.428571429
I,516,0.576923077
I,517,0.16
I,518,0.5
I,519,0.678571429
I,520,0.464285714
I,521,0.259259259
I,522,0.714285714
I,523,0.275862069
I,524,0.466666667
I,525,0.72
I,526,0.678571429
I,527,0.71875
I,528,0.821428571
I,529,0.413793103
I,530,0.5
I,531,0.5
I,532,0
I,533,0.444444444
I,534,0.586206897
I,535,0.517241379
I,536,0.703703704
I,537,0.172413793
I,538,0.384615385
I,539,0.464285714
I,540,0.111111111
I,541,0.344827586
I,542,0
I,543,0.538461538
I,544,0.5
I,545,0.153846154
I,546,0.724137931
I,547,0.592592593
I,548,0.35483871
I,549,0.8
I,550,0.125
I,551,0.357142857
I,552,0.074074074
I,553,0.444444444
I,554,0.678571429
I,555,0.481481481
I,556,0.62962963
I,557,0.428571429
I,558,0.346153846
I,559,0.818181818
I,560,0.5625
I,561,0.384615385
I,562,0.714285714
I,563,0
I,564,0.37037037
I,565,0.448275862
I,566,0.423076923
I,567,0.076923077
I,568,0.538461538
I,569,0.75
I,570,0.571428571
I,571,0.464285714
I,572,0.5
I,573,0.7
I,574,0.633333333
I,575,0.407407407
I,576,0.642857143
I,577,0.84375
I,578,0.413793103
I,579,0.166666667
I,580,0.444444444
I,581,0.4
I,582,0.571428571
I,583,0.461538462
I,584,0
I,585,0.357142857
I,586,0.827586207
I,587,0.24137931
I,588,0.571428571
I,589,0.633333333
I,590,0.269230769
I,591,0
I,592,0.666666667
I,593,0.466666667
I,594,0.12
I,595,0.566666667
I,596,0.214285714
I,597,0.464285714
I,598,0.538461538
I,599,0.620689655
I,600,0.692307692
I,601,0.259259259
I,602,0.7
I,603,0.464285714
I,604,0.551724138
I,605,0.666666667
I,606,0.71875
I,607,0.931034483
I,608,0.333333333
I,609,0
I,610,0.433333333
I,611,0.392857143
I,612,0.148148148
I,613,0.620689655
I,614,0.607142857
I,615,0.482758621
I,616,0.481481481
I,617,0.333333333
I,618,0
I,619,0.214285714
I,620,0.448275862
I,621,0.379310345
I,622,0.774193548
I,623,0.8
I,624,0.321428571
I,625,0.482758621
I,626,0.321428571
I,627,0.379310345
I,628,0.571428571
I,629,0.571428571
I,630,0.076923077
I,631,0.633333333
I,632,0.413793103
I,633,0.423076923
I,634,0.461538462
I,635,0.25
I,636,0.714285714
I,637,0.5
I,638,0
I,639,0.724137931
I,640,0.866666667
I,641,0.333333333
I,642,0.615384615
I,643,0.28
I,644,0.642857143
I,645,0.548387097
I,646,0.192307692
I,647,0.192307692
I,648,0.296296296
I,649,0
I,650,0.464285714
I,651,0.689655172
I,652,0.5
I,653,0.035714286
I,654,0.310344828
I,655,0.642857143
I,656,0
I,657,0.642857143
I,658,0.827586207
I,659,0.214285714
I,660,0.607142857
I,661,0.413793103
I,662,0.633333333
I,663,0.344827586
I,664,0.333333333
I,665,0.275862069
I,666,0.75
I,667,0.379310345
I,668,0.448275862
I,669,0.607142857
I,670,0.620689655
I,671,0.620689655
I,672,0.555555556
I,673,0.4
I,674,0.464285714
I,675,0.892857143
I,676,0.551724138
I,677,0.517241379
I,678,0.575757576
I,679,0.65625
I,680,0.307692308
I,681,0.48
I,682,0.5
